ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Liberia,1997,2779.19,1177.367951,0.06057017,811.2054874
          Liberia,1998,2969.5,1168.710286,0.051530497,710.0669536
          Liberia,1999,3225.76,1189.894513,0.045194415,639.8362405
          Liberia,2000,3246.56,1140.228077,0.043577855,615.0651713
          Liberia,2001,3254.86,1107.360402,0.04352822,623.5363985
          Liberia,2002,3257.66,1087.306689,0.043428418,579.6548043
          Liberia,2003,3629.88,1195.056844,0.038667079,838.3094688
          Liberia,2004,3705.2375,1198.051004,0.033378522,703.0811195
          Liberia,2005,3788.0457,1190.259004,0.032760039,655.3712284
          Liberia,2006,3895.8967,1175.68746,0.027243254,606.8374922
          Liberia,2007,4027.4967,1158.259569,0.022498633,577.833099
          Liberia,2008,4227.4967,1155.539954,0.027360163,562.9156724
          Liberia,2009,4605.4967,1200.620945,0.025527933,553.5452764
          Liberia,2010,4956.4967,1240.947748,0.024898684,567.7544903
          Liberia,2011,5464.5,1323.581132,0.026736701,536.5519632
          Libya,1980,1855.425,605.7541626,0.265458337,4.858940699
          Libya,1981,1111.295,345.5057315,0.148337005,3.323583735
          Libya,1982,719.475,212.7749239,0.091769187,2.190512784
          Libya,1983,392.845,110.6848829,0.046963506,1.235583472
          Libya,1984,375.955,101.3863547,0.043418148,1.299315289
          Libya,1985,495.195,128.6287265,0.050141368,1.656888876
          Libya,1986,318.275,80.15213733,0.028009462,1.308700645
          Libya,1987,311.862,76.54894268,0.02332344,1.377320879
          Libya,1988,393.962,94.60809141,0.025774719,1.541325019
          Libya,1989,519.132,122.1769359,0.028245632,1.918608047
          Libya,1990,678.043,156.4308256,0.032580252,2.181019695
          Libya,1991,769.947,174.121896,0.032841162,2.237613761
          Libya,1992,869.04,192.6930778,0.035832401,2.38434636
          Libya,1993,927.193,201.6237883,0.035541656,2.811644042
          Libya,1994,854.569,182.3233782,0.029965901,2.77705167
          Libya,1995,766.082,160.4357186,0.022282249,2.707726428
          Libya,1996,654.36,134.5681843,0.016417185,2.091663844
          Libya,1997,586.46,118.4510195,0.012781415,1.766766124
          Libya,1998,458.566,90.963064,0.007957614,1.533831213
          Libya,1999,330.497,64.37010987,0.004630419,0.982459113
          Libya,2000,471.497,90.13189927,0.0063288,1.225606425
          Libya,2001,338.497,63.49226297,0.004526822,0.993786873
          Libya,2002,483.497,88.97146326,0.006445581,2.206474296
          Libya,2003,626.497,113.064427,0.006673722,2.387935899
          Libya,2004,983.497,173.9841356,0.008859804,2.95408772
          Libya,2005,2021.497,350.3637705,0.01748245,4.447593262
          Libya,2006,4085.497,693.192843,0.028569092,7.417827388
          Libya,2007,7935,1317.438183,0.044326952,12.66195728
          Libya,2008,11115,1807.428752,0.071935766,13.65878316
          Libya,2009,14425,2303.331791,0.079956725,24.5481982
          Libya,2010,16334,2570.214341,0.082052934,22.70353358
          Libya,2011,16334,2543.138695,0.07991898,49.51647103
          Lithuania,1980,_,_,_,_
          Lithuania,1981,_,_,_,_
          Lithuania,1982,_,_,_,_
          Lithuania,1983,_,_,_,_
          Lithuania,1984,_,_,_,_
          Lithuania,1985,_,_,_,_
          Lithuania,1986,_,_,_,_
          Lithuania,1987,_,_,_,_
          Lithuania,1988,_,_,_,_
          Lithuania,1989,_,_,_,_
          Lithuania,1990,_,_,_,_
          Lithuania,1991,_,_,_,_
          Lithuania,1992,106.8248,28.9502575,0.004404618,1.379103124
          Lithuania,1993,137,37.29305756,0.005251557,2.065921112
          Lithuania,1994,321,87.88650211,0.01125603,5.294762368
          Lithuania,1995,352,96.9936381,0.010238266,5.22944603
          Lithuania,1996,700.3,194.3095034,0.01756977,8.310599735
          Lithuania,1997,1040.6175,290.9086563,0.022679406,10.27393152
          Lithuania,1998,1625.2975,457.8540127,0.028204205,14.44188275
          Lithuania,1999,2063.03,585.4673397,0.028904021,18.80377681
          Lithuania,2000,2334.3125,666.941093,0.031332959,20.29725675
          Lithuania,2001,2665.4825,766.0264534,0.035646297,21.81268355
          Lithuania,2002,3981.337199,1149.877224,0.053075881,27.96354959
          Lithuania,2003,4959.780602,1438.797797,0.052833765,26.5255675
          Lithuania,2004,6388.857763,1861.522748,0.057553836,28.19927939
          Lithuania,2005,8211.047351,2403.879721,0.071011347,31.45999868
          Lithuania,2006,10996.29334,3236.207517,0.076894958,36.36346332
          Lithuania,2007,15061.9082,4457.447921,0.084139695,38.30735132
          Lithuania,2008,12948.65957,3853.99828,0.083803125,27.23051022
          Lithuania,2009,13724.53018,4107.791598,0.076074071,37.09140479
          Lithuania,2010,13622.38017,4098.668637,0.068431264,37.34392833
          Lithuania,2011,13920.70503,4208.854118,0.068111213,32.57370717
          Luxembourg,1980,..,..,..,..
          Luxembourg,1981,..,..,..,..
          Luxembourg,1982,..,..,..,..
          Luxembourg,1983,..,..,..,..
          Luxembourg,1984,..,..,..,..
          Luxembourg,1985,..,..,..,..
          Luxembourg,1986,..,..,..,..
          Luxembourg,1987,..,..,..,..
          Luxembourg,1988,..,..,..,..
          Luxembourg,1989,..,..,..,..
          Luxembourg,1990,..,..,..,..
          Luxembourg,1991,..,..,..,..
          Luxembourg,1992,..,..,..,..
          Luxembourg,1993,..,..,..,..
          Luxembourg,1994,..,..,..,..
          Luxembourg,1995,..,..,..,..
          Luxembourg,1996,..,..,..,..
          Luxembourg,1997,..,..,..,..
          Luxembourg,1998,..,..,..,..
          Luxembourg,1999,..,..,..,..
          Luxembourg,2000,..,..,..,..
          Luxembourg,2001,..,..,..,..
          Luxembourg,2002,34971.6117,78963.7233,0.466212485,154.8794584
          Luxembourg,2003,41729.62719,93492.91389,0.44452235,143.1193237
          Luxembourg,2004,49732.89201,110299.8794,0.448017284,145.8816887
          Luxembourg,2005,43650.32271,95473.77325,0.377499736,115.90885
          Luxembourg,2006,59745.73983,128323.7465,0.417790431,140.4053303
          Luxembourg,2007,81433.00034,171180.584,0.454905692,158.7015478
          Luxembourg,2008,83472.59605,171478.7472,0.540230778,144.49718
          Luxembourg,2009,101517.8166,203999.736,0.562705865,195.4315191
          Luxembourg,2010,101513.9145,200047.9153,0.509949464,190.3488193
          Luxembourg,2011,114616.9343,222151.2427,0.560797631,195.2498539
          Madagascar,1980,39.92,4.637027173,0.005711412,1.222709147
          Madagascar,1981,39.12,4.428407692,0.005221785,1.347286933
          Madagascar,1982,39.03,4.308156722,0.004978285,1.370363375
          Madagascar,1983,42.74,4.600704293,0.005109446,1.50662496
          Madagascar,1984,51.31,5.383939073,0.00592567,1.74558296
          Madagascar,1985,51.13,5.225580427,0.005177209,1.789122695
          Madagascar,1986,65.17,6.481647152,0.005735218,2.000174705
          Madagascar,1987,68.64,6.638465439,0.005133427,2.675371945
          Madagascar,1988,71.55,6.724747937,0.004681114,2.929425105
          Madagascar,1989,84.37,7.702446205,0.004590516,3.37757526
          Madagascar,1990,106.7550224,9.463573373,0.005129624,3.466352157
          Madagascar,1991,120.4367846,10.36397102,0.005137086,4.505235141
          Madagascar,1992,141.5635452,11.82186288,0.005836972,4.725037683
          Madagascar,1993,156.9223835,12.71296102,0.006015232,4.655392146
          Madagascar,1994,162.6489404,12.77871192,0.005703369,5.463566539
          Madagascar,1995,172.3576782,13.12778568,0.005013193,5.454650655
          Madagascar,1996,182.5202799,13.47284482,0.004579237,4.568788449
          Madagascar,1997,196.2811165,14.03846412,0.004277786,5.535925088
          Madagascar,1998,212.4232761,14.72019389,0.003686236,5.682234209
          Madagascar,1999,270.8044628,18.18434966,0.003794098,7.277131423
          Madagascar,2000,140.8300193,9.166071735,0.00189033,3.63181114
          Madagascar,2001,142.5835445,8.997844083,0.001906813,3.147841013
          Madagascar,2002,180.5042931,11.0474721,0.002406333,4.104925362
          Madagascar,2003,259.0151031,15.37867774,0.002759143,4.731711733
          Madagascar,2004,256.6063978,14.78325175,0.002311631,5.880161645
          Madagascar,2005,250.298636,13.99413495,0.00216465,4.967645297
          Madagascar,2006,743.7622582,40.36291884,0.005200986,13.48559178
          Madagascar,2007,1773.446989,93.4357458,0.009906931,24.15178314
          Madagascar,2008,2786.611194,142.5647698,0.018034819,29.60384982
          Madagascar,2009,3947.836942,196.1740964,0.021882573,46.16299583
          Madagascar,2010,4452.00824,214.9293783,0.022364414,50.94318724
          Madagascar,2011,5359.42424,251.4374992,0.026222586,53.56738681
          Malawi,1980,142.8936807,22.90000265,0.020444006,8.380628714
          Malawi,1981,144.0136807,22.47014925,0.019223121,8.446146166
          Malawi,1982,150.0136807,22.84242595,0.019134277,9.308871849
          Malawi,1983,152.5636807,22.63136708,0.018238555,9.08054547
          Malawi,1984,179.8536807,25.81364504,0.020770873,10.93193942
          Malawi,1985,180.3736807,24.81663495,0.018263882,11.6670718
          Malawi,1986,177.4436807,23.16192343,0.015615748,10.95625706
          Malawi,1987,177.5336807,21.8413207,0.013277335,10.49624228
          Malawi,1988,194.9736807,22.62767628,0.012756032,10.34134546
          Malawi,1989,204.2636807,22.56751774,0.011113853,9.019442027
          Malawi,1990,227.5636807,24.25821347,0.010934531,9.426550999
          Malawi,1991,198.8636807,20.75020751,0.008482291,7.130360273
          Malawi,1992,191.7636807,19.80676184,0.007906832,7.65635169
          Malawi,1993,199.7636807,20.54839427,0.007657448,7.253331292
          Malawi,1994,224.7563129,22.99964603,0.007881196,13.81251311
          Malawi,1995,230.3993739,23.31187036,0.006701393,12.21649042
          Malawi,1996,246.1669657,24.44410894,0.006176063,10.98335596
          Malawi,1997,261.0676,25.29939312,0.005689755,11.0270444
          Malawi,1998,273.1718,25.74092664,0.004740421,11.14642879
          Malawi,1999,331.7,30.36915878,0.004647273,13.55780115
          Malawi,2000,357.7,31.85571046,0.004801328,14.89219321
          Malawi,2001,419.007,36.34267955,0.005603506,17.71910856
          Malawi,2002,390.493,33.00005358,0.005205728,14.65182891
          Malawi,2003,409.931,33.75321996,0.004366765,16.90675765
          Malawi,2004,562.34,45.08532731,0.005065823,21.421439
          Malawi,2005,767.2,59.83192003,0.006634952,27.84759159
          Malawi,2006,1017.3,77.0954631,0.007113783,32.63935368
          Malawi,2007,1315.4,96.79600371,0.007348163,36.0599208
          Malawi,2008,2583.5,184.4683438,0.016720292,61.22562001
          Malawi,2009,820.7366976,56.82870913,0.004549284,16.75944636
          Malawi,2010,960.7366976,64.47533382,0.004826207,18.04131487
          Malawi,2011,938.5957948,61.02351144,0.004592361,16.61541799
          Malaysia,1980,5168.74,373.6640423,0.739499105,20.32613464
          Malaysia,1981,5369.49,378.7001087,0.716726038,20.67978074
          Malaysia,1982,6066,417.1320951,0.773719573,21.79325411
          Malaysia,1983,6322.11,423.5764925,0.755790321,20.20595928
          Malaysia,1984,6510.1,424.6104064,0.751835944,18.4699633
          Malaysia,1985,7388.42,468.7234344,0.748120411,22.80496305
          Malaysia,1986,6111.41,376.7784417,0.537828311,21.22044344
          Malaysia,1987,6805.6,407.4783803,0.508975126,20.73874768
          Malaysia,1988,7054.1,410.1204955,0.461510113,19.5790229
          Malaysia,1989,8096.4,457.298708,0.440519814,20.07016634
          Malaysia,1990,10318,566.6564993,0.495784246,22.56979408
          Malaysia,1991,12440.2,664.9748923,0.530621756,24.38178166
          Malaysia,1992,16859.9,877.9329108,0.695170184,27.44828837
          Malaysia,1993,20590.8,1045.151268,0.789297514,29.6421462
          Malaysia,1994,22915.6,1134.129878,0.803547275,29.62816618
          Malaysia,1995,28730.6,1386.557765,0.835657773,31.14577547
          Malaysia,1996,36027.6,1695.647717,0.90389353,34.40235295
          Malaysia,1997,42350.6,1944.338174,0.922996643,40.71486068
          Malaysia,1998,45064.59573,2018.801689,0.782017512,60.12763754
          Malaysia,1999,48959.85889,2141.005137,0.68595066,59.5696774
          Malaysia,2000,52747.49047,2252.730962,0.70801787,56.2401519
          Malaysia,2001,33971.84211,1417.583116,0.454315639,36.61392199
          Malaysia,2002,37542.36842,1531.383797,0.500483678,37.22759927
          Malaysia,2003,41187.89474,1643.559151,0.438751577,37.3747818
          Malaysia,2004,43046.84211,1682.144591,0.387786202,34.50663224
          Malaysia,2005,44459.52381,1703.414302,0.384497925,32.22775452
          Malaysia,2006,53709.75506,2020.205193,0.375581954,34.29714905
          Malaysia,2007,75762.64933,2800.719072,0.423229652,40.56378308
          Malaysia,2008,73601.32794,2676.216513,0.476344388,33.06824022
          Malaysia,2009,78994.54418,2826.341829,0.437861006,40.94733651
          Malaysia,2010,101510.1794,3574.1741,0.5099307,42.68773514
          Malaysia,2011,114554.6426,3969.438695,0.56049285,41.10735469
          Maldives,1980,4.86,31.02933102,0.000695327,9.063259662
          Maldives,1981,4.83,29.82751913,0.000644714,7.690399142
          Maldives,1982,1.95,11.6273523,0.000248723,2.616287094
          Maldives,1983,2.19,12.59626943,0.000261808,2.706388751
          Maldives,1984,2.05,11.37385013,0.00023675,2.120896896
          Maldives,1985,3.26,17.45929734,0.000330094,2.841950992
          Maldives,1986,8.66,44.80662269,0.000762114,6.419525602
          Maldives,1987,13.76,68.8351059,0.001029079,10.7918964
          Maldives,1988,14.96,72.43780324,0.000978749,9.803704176
          Maldives,1989,19.36,90.86343732,0.001053365,11.24082461
          Maldives,1990,24.96,113.7264551,0.001199339,12.62244062
          Maldives,1991,31.46,139.3830109,0.001341888,13.99867468
          Maldives,1992,38.06,164.2244429,0.001569296,14.52951001
          Maldives,1993,44.96,189.2208109,0.001723431,15.16521756
          Maldives,1994,53.703,220.767422,0.001883123,16.40469284
          Maldives,1995,60.934,244.9982309,0.001772325,15.27242717
          Maldives,1996,70.249,276.6144275,0.001762472,15.59763686
          Maldives,1997,81.658,315.2794187,0.001779669,16.06731519
          Maldives,1998,93.158,353.049074,0.001616595,17.24849628
          Maldives,1999,105.458,392.6209978,0.001477516,17.89717478
          Maldives,2000,127.723,467.4457246,0.001714398,20.45751061
          Maldives,2001,148.221,533.5702021,0.001982204,23.71691632
          Maldives,2002,172.892,612.5144367,0.002304853,26.98472869
          Maldives,2003,204.661,713.9378717,0.002180139,29.55626911
          Maldives,2004,257.595,885.2426904,0.002320537,33.17619359
          Maldives,2005,330.826,1120.532448,0.002861072,44.12392206
          Maldives,2006,426.055,1422.939092,0.00297932,46.54351797
          Maldives,2007,552.523,1820.270212,0.003086536,52.40289271
          Maldives,2008,726.705,2362.254252,0.004703201,57.66427376
          Maldives,2009,878.769,2818.925447,0.004870953,66.64045974
          Maldives,2010,1090.565,3452.411479,0.005478392,73.69849533
          Maldives,2011,1372.119,4286.786782,0.006713503,93.87279782
          Mali,1980,203.2688656,28.05411859,0.029081971,14.28694463
          Mali,1981,206.9488656,27.98599348,0.027623786,14.79077218
          Mali,1982,208.4688656,27.60322242,0.026590248,16.97328363
          Mali,1983,211.6188656,27.43881089,0.025298435,19.60631224
          Mali,1984,221.6888656,28.18113071,0.025602319,20.89933712
          Mali,1985,224.5788656,28.03834418,0.022739914,19.3954184
          Mali,1986,216.2088656,26.56449693,0.019027237,12.79685636
          Mali,1987,210.2188656,25.45449395,0.015721784,10.51747215
          Mali,1988,217.2688656,25.93117855,0.014214681,10.50879257
          Mali,1989,223.6288656,26.26806217,0.0121675,10.78613005
          Mali,1990,229.3585856,26.44552939,0.011020777,9.13892385
          Mali,1991,230.5638056,26.01900313,0.009834422,9.407527115
          Mali,1992,208.6893056,22.9928718,0.008604712,7.490961227
          Mali,1993,212.8565167,22.85574538,0.008159329,7.487224201
          Mali,1994,230.3275409,24.08218088,0.008076553,12.30851914
          Mali,1995,341.7173491,34.78212645,0.009939185,13.05223349
          Mali,1996,385.1146968,38.15754699,0.009662111,13.85094343
          Mali,1997,454.846,43.85605792,0.009912996,16.86422481
          Mali,1998,309.902,29.06461955,0.005377809,10.6117786
          Mali,1999,228.0945183,20.79309356,0.003195712,7.761985557
          Mali,2000,132.3638097,11.71846064,0.00177669,4.984630463
          Mali,2001,210.4309249,18.07857189,0.002814156,6.973385456
          Mali,2002,524.1624633,43.67333765,0.006987699,16.43628844
