ECONOMY,YEAR,US Dollars at current prices and current exchange rates in millions,US Dollars at current prices and current exchange rates per capita,Percentage of total world,Percentage of Gross Domestic Product
          Spain,1988,7020.57,181.1983003,4.280220419,1.922229497
          Spain,1989,8428.38,217.1463698,4.272362936,2.092832071
          Spain,1990,13294.25601,341.8499319,6.408259517,2.551983079
          Spain,1991,11624.296,298.2177531,7.54468063,2.074371306
          Spain,1992,14949.53274,382.4746613,9.012213462,2.440448083
          Spain,1993,9570.252991,244.1182323,4.285515489,1.87706546
          Spain,1994,9276.027823,235.9197237,3.623449187,1.800666358
          Spain,1995,8070.437683,204.6940336,2.354279983,1.352389526
          Spain,1996,9647.285386,244.1145114,2.467970599,1.549843299
          Spain,1997,8936.944977,225.6311317,1.831891137,1.560599088
          Spain,1998,14173.28932,356.7040204,2.006792159,2.358875849
          Spain,1999,18743.3852,469.1838952,1.717309915,3.033588289
          Spain,2000,39575.10319,982.2938414,2.825702007,6.815385003
          Spain,2001,28408.1288,696.8411174,3.432519736,4.663933316
          Spain,2002,39222.56883,948.2129491,6.245882635,5.715258223
          Spain,2003,25819.30294,614.1633152,4.398845469,2.921948806
          Spain,2004,24760.68416,579.4400181,3.326577109,2.371033599
          Spain,2005,25020.18393,576.5624995,2.551187104,2.213843245
          Spain,2006,30802.38004,699.7696195,2.104920599,2.494588441
          Spain,2007,64264.41381,1440.764518,3.253009806,4.456795598
          Spain,2008,76992.51398,1705.401896,4.299562718,4.830409241
          Spain,2009,10406.5981,228.0242853,0.868792156,0.710790495
          Spain,2010,40761.06348,884.6294944,3.113905539,2.896357603
          Spain,2011,29476.31887,634.51481,1.933605992,1.954708224
          Sri Lanka,1980,42.9,2.844304936,0.079329372,1.003909826
          Sri Lanka,1981,50.2,3.277229386,0.072157285,1.105488044
          Sri Lanka,1982,63.6,4.091599592,0.109543274,1.312677227
          Sri Lanka,1983,37.5,2.378681835,0.07460051,0.715903061
          Sri Lanka,1984,32.61,2.039907369,0.057372661,0.544519008
          Sri Lanka,1985,24.4,1.505200406,0.043675857,0.406316665
          Sri Lanka,1986,28.2,1.715415177,0.032647063,0.44314595
          Sri Lanka,1987,58.2,3.49132038,0.042593311,0.87778298
          Sri Lanka,1988,43,2.54446527,0.026215746,0.604645655
          Sri Lanka,1989,17.9,1.045374815,0.009073546,0.251407244
          Sri Lanka,1990,43.3514,2.50050643,0.020896771,0.528394869
          Sri Lanka,1991,67,3.819216313,0.043485954,0.725123564
          Sri Lanka,1992,122.631,6.912318493,0.073927177,1.232584431
          Sri Lanka,1993,194.486,10.84960836,0.087089941,1.81897756
          Sri Lanka,1994,166.414,9.199368481,0.065005483,1.373285985
          Sri Lanka,1995,65,3.565649477,0.018961574,0.486429329
          Sri Lanka,1996,133,7.251672737,0.034024088,0.921666558
          Sri Lanka,1997,433,23.49652493,0.088756154,2.772673469
          Sri Lanka,1998,150,8.103686124,0.021238459,0.924533861
          Sri Lanka,1999,201,10.80058097,0.018416059,1.247329273
          Sri Lanka,2000,172.951,9.226472391,0.012348875,1.034588423
          Sri Lanka,2001,171.79,9.078948857,0.020757177,1.070596683
          Sri Lanka,2002,196.5,10.26962549,0.031291065,1.148971311
          Sri Lanka,2003,228.72,11.80804005,0.038967122,1.211339342
          Sri Lanka,2004,233,11.88132706,0.031303354,1.127694961
          Sri Lanka,2005,272,13.70792524,0.027734524,1.114467982
          Sri Lanka,2006,480,23.92574645,0.032801423,1.697324445
          Sri Lanka,2007,603.4,29.76479841,0.030543593,1.865210351
          Sri Lanka,2008,752.2,36.73963977,0.042005786,1.847529618
          Sri Lanka,2009,404,19.54604598,0.033727836,0.962422268
          Sri Lanka,2010,477.6,22.89554974,0.036485831,0.963892397
          Sri Lanka,2011,300,14.25490062,0.019679588,0.507469755
          Sudan,1980,_,_,_,_
          Sudan,1981,_,_,_,_
          Sudan,1982,_,_,_,_
          Sudan,1983,_,_,_,_
          Sudan,1984,_,_,_,_
          Sudan,1985,_,_,_,_
          Sudan,1986,_,_,_,_
          Sudan,1987,_,_,_,_
          Sudan,1988,_,_,_,_
          Sudan,1989,_,_,_,_
          Sudan,1990,_,_,_,_
          Sudan,1991,_,_,_,_
          Sudan,1992,_,_,_,_
          Sudan,1993,_,_,_,_
          Sudan,1994,_,_,_,_
          Sudan,1995,_,_,_,_
          Sudan,1996,_,_,_,_
          Sudan,1997,_,_,_,_
          Sudan,1998,_,_,_,_
          Sudan,1999,_,_,_,_
          Sudan,2000,_,_,_,_
          Sudan,2001,_,_,_,_
          Sudan,2002,_,_,_,_
          Sudan,2003,_,_,_,_
          Sudan,2004,_,_,_,_
          Sudan,2005,_,_,_,_
          Sudan,2006,_,_,_,_
          Sudan,2007,_,_,_,_
          Sudan,2008,_,_,_,_
          Sudan,2009,_,_,_,_
          Sudan,2010,_,_,_,_
          Sudan,2011,_,_,_,_
          Sudan (-2011),1980,8.85,0.440937626,0.01636515,0.139031018
          Sudan (-2011),1981,19.33,0.931541259,0.027784867,0.251930255
          Sudan (-2011),1982,16.79,0.78236808,0.028918735,0.289110963
          Sudan (-2011),1983,6.32,0.284944909,0.012572673,0.120738462
          Sudan (-2011),1984,9.08,0.396850857,0.01597497,0.128581035
          Sudan (-2011),1985,-3.04,-0.129126648,-0.005441582,-0.045895291
          Sudan (-2011),1986,-8.17,-0.338186636,-0.009458387,-0.090997843
          Sudan (-2011),1987,11.65,0.470980373,0.008525981,0.100227417
          Sudan (-2011),1988,2.02,0.079850491,0.00123153,0.01750084
          Sudan (-2011),1989,3.49,0.13487612,0.001769088,0.030818987
          Sudan (-2011),1990,-31.13,-1.17497552,-0.015005663,-0.246176942
          Sudan (-2011),1991,-0.62,-0.022827778,-0.000402407,-0.006998212
          Sudan (-2011),1992,0.09,0.003229745,5.43E-05,0.00096568
          Sudan (-2011),1993,-0.16,-0.005593298,-7.16E-05,-0.001277073
          Sudan (-2011),1994,99.18,3.37725145,0.038742196,0.834546099
          Sudan (-2011),1995,12,0.398126853,0.003500598,0.093405657
          Sudan (-2011),1996,0.4,0.012932802,0.000102328,0.004774863
          Sudan (-2011),1997,97.9,3.085043526,0.0200675,0.955949978
          Sudan (-2011),1998,370.7,11.3888687,0.052487312,3.393397834
          Sudan (-2011),1999,370.8,11.11221627,0.033973506,3.460820309
          Sudan (-2011),2000,392.2,11.47195241,0.028003473,2.995701995
          Sudan (-2011),2001,574,16.39895328,0.069355724,3.652244813
          Sudan (-2011),2002,713.18,19.91226853,0.113568252,3.932155578
          Sudan (-2011),2003,1349.19,36.81942137,0.229862066,6.317824084
          Sudan (-2011),2004,1511.07,40.29128154,0.203010985,5.67090598
          Sudan (-2011),2005,2304.64,60.00054152,0.234992991,6.550490575
          Sudan (-2011),2006,3534.08,89.76871642,0.241505942,7.807736152
          Sudan (-2011),2007,2425.59,60.07856365,0.122781297,4.239358808
          Sudan (-2011),2008,2600.5,62.79103027,0.145222078,4.011069104
          Sudan (-2011),2009,1816.18,42.75546844,0.151623319,2.757973497
          Sudan (-2011),2010,2063.73,47.38548851,0.157656835,2.596548481
          Sudan (-2011),2011,1936,43.37655469,0.126998938,2.43584086
          Suriname,1980,18.1,49.48749005,0.033469968,2.032236759
          Suriname,1981,61.7,168.2253183,0.08868734,6.193942973
          Suriname,1982,-11.1,-30.16083059,-0.019118402,-1.082468313
          Suriname,1983,81.5,220.4001276,0.162131775,8.232090312
          Suriname,1984,-70.9,-190.3877035,-0.124738474,-7.322600243
          Suriname,1985,21.3,56.63357281,0.038126875,2.176991303
          Suriname,1986,-60.4,-158.5251908,-0.069924916,-6.050066497
          Suriname,1987,-129.6,-334.9062211,-0.09484696,-11.80454351
          Suriname,1988,-171,-434.4457006,-0.104253314,-13.14665105
          Suriname,1989,-299.7,-748.548236,-0.151918539,-48.65483384
          Suriname,1990,-76.8,-188.7488019,-0.037020073,-12.49322142
          Suriname,1991,18.5,44.79299583,0.012007316,2.828968244
          Suriname,1992,-54.3,-129.6474925,-0.032734347,-8.080475673
          Suriname,1993,-46.6,-109.7878456,-0.020867267,-7.273114198
          Suriname,1994,-30.2,-70.21590227,-0.011796878,-4.465519991
          Suriname,1995,-20.6,-47.25637732,-0.00600936,-2.983848506
          Suriname,1996,19.1,43.22283976,0.004886166,2.217395134
          Suriname,1997,-9.2,-20.53768554,-0.001885812,-0.996956005
          Suriname,1998,9.1,20.03857977,0.001288467,0.822482736
          Suriname,1999,-61.5,-133.5739837,-0.005634764,-6.729931045
          Suriname,2000,-148,-317.0210305,-0.010567348,-15.64668412
          Suriname,2001,-26.8,-56.60803792,-0.003238212,-3.209674691
          Suriname,2002,-73.6,-153.2911783,-0.011720216,-6.720915211
          Suriname,2003,-76.1,-156.3270337,-0.012965189,-5.973187799
          Suriname,2004,-37.3,-75.62302833,-0.005011224,-2.526007834
          Suriname,2005,27.9,55.87890101,0.002844828,1.563328833
          Suriname,2006,-163.4,-323.6201088,-0.011166151,-7.648611618
          Suriname,2007,-246.7,-483.5965311,-0.012487744,-10.17167699
          Suriname,2008,-231.4,-449.2628129,-0.01292228,-7.548998018
          Suriname,2009,-93.4,-179.66341,-0.007797475,-2.8721997
          Suriname,2010,-612.4,-1167.285508,-0.046783759,-16.63278573
          Suriname,2011,-585.2,-1105.362671,-0.038388315,-14.99770538
          Swaziland,1980,26.45,43.83602509,0.048910534,3.704520493
          Swaziland,1981,37.08,59.676895,0.053298648,5.324415331
          Swaziland,1982,-13.63,-21.31742633,-0.023476019,-2.066818924
          Swaziland,1983,-5.65,-8.579272478,-0.01123981,-0.829766231
          Swaziland,1984,5.02,7.378652764,0.008831977,0.827971504
          Swaziland,1985,11.65,16.51072418,0.020853432,2.631886483
          Swaziland,1986,34.19993041,46.53526606,0.039593166,6.21021115
          Swaziland,1987,57.50468119,74.91695472,0.042084446,8.028971476
          Swaziland,1988,56.8998193,70.98812198,0.034690028,6.705811557
          Swaziland,1989,72.47426611,86.90022483,0.036737353,8.513455513
          Swaziland,1990,28.46088024,32.98102924,0.013719061,2.701729954
          Swaziland,1991,85.36762043,96.19244482,0.05540735,8.009860395
          Swaziland,1992,84.35593577,92.88684983,0.050853342,7.105608176
          Swaziland,1993,71.89642507,77.60672813,0.03219489,5.785494539
          Swaziland,1994,63.27473518,66.99964759,0.024716699,4.565751048
          Swaziland,1995,43.49504923,45.13849676,0.012688224,2.635220343
          Swaziland,1996,21.83629761,22.17711552,0.005586166,1.364934134
          Swaziland,1997,-15.32131355,-15.21746954,-0.003140556,-0.882891583
          Swaziland,1998,152.7238128,148.4617723,0.021624123,9.590532353
          Swaziland,1999,100.3849755,95.77128939,0.009197491,6.424516404
          Swaziland,2000,105.7950987,99.44718595,0.007553876,6.888766943
          Swaziland,2001,29.32915795,27.28083129,0.003543807,2.1516399
          Swaziland,2002,92.05270997,85.01539095,0.014658663,7.475575889
          Swaziland,2003,-60.90088899,-55.93785844,-0.01037571,-3.267773992
          Swaziland,2004,70.54518096,64.39618267,0.009477686,2.904699674
          Swaziland,2005,-45.85388712,-41.50014809,-0.004675499,-1.766450143
          Swaziland,2006,121.0358042,108.2993656,0.008271139,4.090520715
          Swaziland,2007,37.49985806,33.09764023,0.001898211,1.221751644
          Swaziland,2008,105.7228835,91.9054505,0.005903979,3.50102615
          Swaziland,2009,65.6976257,56.23135778,0.005484749,2.078167641
          Swaziland,2010,135.6331322,114.3564319,0.010361574,3.453606644
          Swaziland,2011,94.75109246,78.74073817,0.006215541,2.246563475
          Sweden,1980,250.91,30.19204577,0.463975122,0.189888047
          Sweden,1981,181.12,21.77115145,0.260341184,0.150187456
          Sweden,1982,394.1355583,47.35550495,0.67885062,0.370673383
          Sweden,1983,282.4850563,33.92935934,0.56196078,0.289001283
          Sweden,1984,321.6841558,38.6015768,0.565957555,0.316587935
          Sweden,1985,429.5750077,51.44369362,0.768936743,0.403824915
          Sweden,1986,1079.540063,128.8630396,1.249780595,0.766768128
          Sweden,1987,645.0833065,76.67555234,0.472100234,0.375909648
          Sweden,1988,1671.051794,197.6041791,1.01878765,0.861889358
          Sweden,1989,1808.219014,212.5877894,0.91658989,0.884435614
          Sweden,1990,1971.17659,230.3091451,0.950170595,0.806057888
          Sweden,1991,6353.203803,737.3103881,4.123509386,2.463398056
          Sweden,1992,-41.0384972,-4.728669102,-0.02473975,-0.015360372
          Sweden,1993,3845.877123,440.0873981,1.722166174,1.903549895
          Sweden,1994,6349.663038,722.3754693,2.480337685,2.918751326
          Sweden,1995,14448.29181,1636.83871,4.214805384,5.695455699
          Sweden,1996,5437.401953,614.5747956,1.390997324,1.966809554
          Sweden,1997,10967.54505,1238.719991,2.248122666,4.331948553
          Sweden,1998,19918.94207,2250.054173,2.820317561,7.819806752
          Sweden,1999,61135.04139,6905.973585,5.601326099,23.6213495
          Sweden,2000,23429.64166,2644.383416,1.672899882,9.475750155
          Sweden,2001,10914.31006,1229.501296,1.318762842,4.800480285
          Sweden,2002,12273.0335,1378.708886,1.95438313,4.890431076
          Sweden,2003,4975.08131,556.7837774,0.847606689,1.58082999
          Sweden,2004,12121.69457,1350.160595,1.628539479,3.347703837
          Sweden,2005,11895.6148,1317.439393,1.212938288,3.210001541
          Sweden,2006,28941.28011,3183.611584,1.977739922,7.252077646
          Sweden,2007,27737.2658,3027.631642,1.404036734,5.997079991
          Sweden,2008,37153.28519,4022.279965,2.074784568,7.642213856
          Sweden,2009,10022.98225,1076.454069,0.836766086,2.483314951
          Sweden,2010,-1347.155471,-143.6247788,-0.102914756,-0.293673919
          Sweden,2011,12090.58529,1280.680998,0.793125772,2.264828275
          Switzerland,1980,..,..,..,..
          Switzerland,1981,..,..,..,..
          Switzerland,1982,..,..,..,..
          Switzerland,1983,286.307726,44.71539738,0.569565396,0.277235071
          Switzerland,1984,520.496408,80.78795073,0.915739458,0.527824022
          Switzerland,1985,1050.412473,162.0378006,1.880232163,1.050376908
          Switzerland,1986,1172.925978,179.8797104,1.357893215,0.818079255
          Switzerland,1987,2178.7968,332.20177,1.594538981,1.212895462
          Switzerland,1988,1924.417413,291.6091474,1.173256688,0.990140849
          Switzerland,1989,1448.114822,217.875119,0.734052344,0.771713483
          Switzerland,1990,5483.889545,818.1583405,2.64341136,2.288373846
          Switzerland,1991,2642.27784,390.3224741,1.714954818,1.089655891
          Switzerland,1992,411.0309909,60.05308393,0.247786944,0.162713607
          Switzerland,1993,-83.2419702,-12.02671853,-0.037275373,-0.033871224
          Switzerland,1994,3366.991058,481.5644232,1.315231179,1.237087995
          Switzerland,1995,2222.466532,315.2594439,0.648330199,0.698062049
          Switzerland,1996,3078.454058,434.056366,0.787530772,1.001927701
          Switzerland,1997,6635.798003,931.7071305,1.36020302,2.48643348
          Switzerland,1998,8940.757754,1251.324031,1.265919446,3.249889039
          Switzerland,1999,11718.59189,1634.572274,1.073683,4.32606016
          Switzerland,2000,19255.34687,2674.071097,1.374851052,7.629012108
          Switzerland,2001,8855.837545,1222.974886,1.070040106,3.439436965
          Switzerland,2002,6276.489949,861.1378163,0.999481185,2.23118018
          Switzerland,2003,16503.47158,2248.097362,2.811703373,5.029668551
          Switzerland,2004,932.2878971,126.0598736,0.125252096,0.254413301
          Switzerland,2005,-951.1877801,-127.6813022,-0.096988016,-0.252884604
          Switzerland,2006,43717.93849,5826.459865,2.987522042,11.06131434
          Switzerland,2007,32435.16582,4292.137776,1.641840425,7.393143163
          Switzerland,2008,15144.26317,1990.381197,0.84571481,2.979459677
          Switzerland,2009,28641.9027,3740.625086,2.391161853,5.76228414
          Switzerland,2010,20380.66564,2646.719388,1.556962998,3.823301234
          Switzerland,2011,-196.4722738,-25.39059527,-0.012888311,-0.030514054
          Syrian Arab Republic,1980,-0.04,-0.00449108,-7.40E-05,-0.000304272
          Syrian Arab Republic,1981,0.04,0.004338541,5.75E-05,0.000237165
          Syrian Arab Republic,1982,0.095,0.009950048,0.000163626,0.000538611
          Syrian Arab Republic,1983,-0.02,-0.002022934,-3.98E-05,-0.000106425
